,model,feats,body_part,interp,emotion,shuffle,fold,epoch,p,p_std,r,r_std,f,f_std,acc,acc_std
51,CNN,deltas,full-head,True,sadness,False,6,43,0.0,,0.0,,0.0,,[0.76289398],
52,CNN,deltas,full-head,True,sadness,False,7,43,0.038493723849372385,,0.20087336244541484,,0.06460674157303371,,[0.33599202],
53,CNN,deltas,full-head,True,sadness,False,average,43,0.15700548252278002,0.16881890287195014,0.06793859032448751,0.09376048401983142,0.061097847356615755,0.08799164869170369,0.6214793443888955,0.1811206705069016
54,CNN,deltas,full,True,sadness,False,0,43,0.0,,0.0,,0.0,,[0.74485981],
55,CNN,deltas,full,True,sadness,False,1,43,0.293854748603352,,0.12911143838978892,,0.17939972714870397,,[0.50103691],
56,CNN,deltas,full,True,sadness,False,2,43,0.0,,0.0,,0.0,,[0.89443155],
57,CNN,deltas,full,True,sadness,False,3,43,0.4301675977653631,,0.3933588761174968,,0.4109406270847232,,[0.76478423],
58,CNN,deltas,full,True,sadness,False,4,43,0.8125,,0.01152482269503546,,0.022727272727272724,,[0.44844598],
59,CNN,deltas,full,True,sadness,False,5,43,0.42496493688639553,,0.3897941680960549,,0.40662044285394766,,[0.54618543],
60,CNN,deltas,full,True,sadness,False,6,43,0.0,,0.0,,0.0,,[0.8474212],
61,CNN,deltas,full,True,sadness,False,7,43,0.055825242718446605,,0.20087336244541484,,0.08736942070275404,,[0.52093719],
62,CNN,deltas,full,True,sadness,False,average,43,0.25216406574669464,0.27535634919140856,0.14058283346797387,0.1603570731120093,0.1383821863146752,0.16633909429320662,0.6585127886239452,0.16223620080685294
63,CNN,deltas,hands,True,sadness,False,0,43,0.0,,0.0,,0.0,,[0.78193146],
64,CNN,deltas,hands,True,sadness,False,1,43,0.0,,0.0,,0.0,,[0.57756118],
65,CNN,deltas,hands,True,sadness,False,2,43,0.0,,0.0,,0.0,,[0.99419954],
66,CNN,deltas,hands,True,sadness,False,3,43,0.0,,0.0,,0.0,,[0.78103356],
67,CNN,deltas,hands,True,sadness,False,4,43,0.20689655172413793,,0.0026595744680851063,,0.00525164113785558,,[0.43931919],
68,CNN,deltas,hands,True,sadness,False,5,43,0.0,,0.0,,0.0,,[0.60109477],
69,CNN,deltas,hands,True,sadness,False,6,43,0.0,,0.0,,0.0,,[0.99856734],
70,CNN,deltas,hands,True,sadness,False,7,43,0.0,,0.0,,0.0,,[0.85643071],
71,CNN,deltas,hands,True,sadness,False,average,43,0.02586206896551724,0.06842460287236012,0.0003324468085106383,0.00087957157947626,0.0006564551422319475,0.0017368170532152671,0.753767217745523,0.18809780549927507
72,CNN,deltas,head,True,sadness,False,0,43,0.0,,0.0,,0.0,,[0.77850467],
73,CNN,deltas,head,True,sadness,False,1,43,0.30241545893719807,,0.15365733922434954,,0.20377604166666666,,[0.4927416],
74,CNN,deltas,head,True,sadness,False,2,43,0.0,,0.0,,0.0,,[0.63031709],
75,CNN,deltas,head,True,sadness,False,3,43,0.46867167919799496,,0.2388250319284802,,0.3164128595600677,,[0.78476292],
76,CNN,deltas,head,True,sadness,False,4,43,0.9064327485380117,,0.1374113475177305,,0.2386451116243264,,[0.51208683],
77,CNN,deltas,head,True,sadness,False,5,43,0.0,,0.0,,0.0,,[0.60109477],
78,CNN,deltas,head,True,sadness,False,6,43,0.0,,0.0,,0.0,,[0.83667622],
79,CNN,deltas,head,True,sadness,False,7,43,0.06,,0.22270742358078602,,0.09453197405004633,,[0.51296112],
80,CNN,deltas,head,True,sadness,False,average,43,0.2171899858341506,0.30800906251592874,0.09407514278141829,0.09894909600586473,0.10667074836263837,0.1206753743635883,0.6436431516712915,0.12966701153139887
81,CNN,deltas,full-hh,True,sadness,False,0,43,0.0,,0.0,,0.0,,[0.71370717],
82,CNN,deltas,full-hh,True,sadness,False,1,43,0.7169811320754716,,0.018654884634266077,,0.03636363636363636,,[0.58233098],
83,CNN,deltas,full-hh,True,sadness,False,2,43,0.0,,0.0,,0.0,,[0.81515855],
84,CNN,deltas,full-hh,True,sadness,False,3,43,0.3152610441767068,,0.20051085568326948,,0.24512099921935987,,[0.7424081],
85,CNN,deltas,full-hh,True,sadness,False,4,43,0.8695652173913043,,0.008865248226950355,,0.017551557700745943,,[0.44770597],
86,CNN,deltas,full-hh,True,sadness,False,5,43,0.3579373104145602,,0.30360205831903947,,0.32853828306264504,,[0.50496066],
87,CNN,deltas,full-hh,True,sadness,False,6,43,0.0,,0.0,,0.0,,[0.63252149],
88,CNN,deltas,full-hh,True,sadness,False,7,43,0.044524669073405534,,0.2423580786026201,,0.07522873602168757,,[0.31979063],
89,CNN,deltas,full-hh,True,sadness,False,average,43,0.28803367164143107,0.3232625738802271,0.09674889068326818,0.12075805660785513,0.08785040154600934,0.11914796328117487,0.5948229420635929,0.15467758900985537
90,CNN,deltas,full-head,True,anger,False,0,16,0.3747680890538033,,0.2172043010752688,,0.2750170183798502,,[0.6682243],
91,CNN,deltas,full-head,True,anger,False,1,16,0.8811188811188811,,0.17027027027027028,,0.28539071347678374,,[0.73828287],
92,CNN,deltas,full-head,True,anger,False,2,16,0.2191780821917808,,0.012987012987012988,,0.024521072796934867,,[0.50773395],
93,CNN,deltas,full-head,True,anger,False,3,16,0.10221465076660988,,0.09630818619582665,,0.09917355371900825,,[0.70964305],
94,CNN,deltas,full-head,True,anger,False,4,16,0.898936170212766,,0.13182527301092042,,0.2299319727891156,,[0.72076961],
95,CNN,deltas,full-head,True,anger,False,5,16,0.2988505747126437,,0.06467661691542288,,0.10633946830265849,,[0.85049607],
96,CNN,deltas,full-head,True,anger,False,6,16,0.09947643979057591,,0.07851239669421488,,0.08775981524249422,,[0.71704871],
97,CNN,deltas,full-head,True,anger,False,7,16,0.0,,0.0,,0.0,,[0.29386839],
98,CNN,deltas,full-head,True,anger,False,average,16,0.3593178609808826,0.3259078347898185,0.09647300714361712,0.06971588550520642,0.13851670183835568,0.10362339431884829,0.6507583687592549,0.16141970552692372
99,CNN,deltas,full,True,anger,False,0,16,0.36695652173913046,,0.22688172043010751,,0.28039867109634553,,[0.66261682],
100,CNN,deltas,full,True,anger,False,1,16,0.447265625,,0.15472972972972973,,0.22991967871485944,,[0.68187474],
101,CNN,deltas,full,True,anger,False,2,16,0.5923344947735192,,0.137987012987013,,0.22383146807109944,,[0.54408353],
102,CNN,deltas,full,True,anger,False,3,16,0.1867145421903052,,0.33386837881219905,,0.23949337938975246,,[0.64810868],
103,CNN,deltas,full,True,anger,False,4,16,0.28812717337307503,,0.45241809672386896,,0.3520485584218513,,[0.47335964],
104,CNN,deltas,full,True,anger,False,5,16,0.1934156378600823,,0.11691542288557213,,0.14573643410852713,,[0.81149504],
105,CNN,deltas,full,True,anger,False,6,16,0.2588495575221239,,0.4834710743801653,,0.3371757925072046,,[0.67048711],
106,CNN,deltas,full,True,anger,False,7,16,0.0,,0.0,,0.0,,[0.27517448],
107,CNN,deltas,full,True,anger,False,average,16,0.2917079440572795,0.16848882586934275,0.23828392949358196,0.1596037656691477,0.226075497788705,0.10543235002033083,0.5959000050849644,0.15296198116348841
108,CNN,deltas,hands,True,anger,False,0,16,0.0,,0.0,,0.0,,[0.71028037],
109,CNN,deltas,hands,True,anger,False,1,16,0.0,,0.0,,0.0,,[0.69307341],
110,CNN,deltas,hands,True,anger,False,2,16,0.0,,0.0,,0.0,,[0.52358855],
111,CNN,deltas,hands,True,anger,False,3,16,0.0,,0.0,,0.0,,[0.83404369],
112,CNN,deltas,hands,True,anger,False,4,16,0.0,,0.0,,0.0,,[0.68376912],
113,CNN,deltas,hands,True,anger,False,5,16,0.0,,0.0,,0.0,,[0.86247007],
114,CNN,deltas,hands,True,anger,False,6,16,0.0,,0.0,,0.0,,[0.82664756],
115,CNN,deltas,hands,True,anger,False,7,16,0.0,,0.0,,0.0,,[0.29710867],
116,CNN,deltas,hands,True,anger,False,average,16,0.0,0.0,0.0,0.0,0.0,0.0,0.6788726810261878,0.17702134507884765
117,CNN,deltas,head,True,anger,False,0,16,0.0,,0.0,,0.0,,[0.71028037],
118,CNN,deltas,head,True,anger,False,1,16,0.1551528878822197,,0.09256756756756757,,0.11595429538721963,,[0.56677727],
119,CNN,deltas,head,True,anger,False,2,16,0.0,,0.0,,0.0,,[0.52358855],
120,CNN,deltas,head,True,anger,False,3,16,0.5024038461538461,,0.33547351524879615,,0.4023099133782483,,[0.83457645],
121,CNN,deltas,head,True,anger,False,4,16,0.0,,0.0,,0.0,,[0.68376912],
122,CNN,deltas,head,True,anger,False,5,16,0.023809523809523808,,0.0012437810945273632,,0.002364066193853428,,[0.85562778],
123,CNN,deltas,head,True,anger,False,6,16,0.0,,0.0,,0.0,,[0.82664756],
124,CNN,deltas,head,True,anger,False,7,16,0.0,,0.0,,0.0,,[0.28988036],
125,CNN,deltas,head,True,anger,False,average,16,0.08517078223069871,0.16546013096290507,0.05366060798886139,0.11072324405488303,0.06507853436991516,0.13295794858913065,0.6613934337753244,0.18161884494183203
126,CNN,deltas,full-hh,True,anger,False,0,16,0.22580645161290322,,0.2032258064516129,,0.21392190152801357,,[0.56728972],
127,CNN,deltas,full-hh,True,anger,False,1,16,0.6818181818181818,,0.060810810810810814,,0.11166253101736971,,[0.70302779],
128,CNN,deltas,full-hh,True,anger,False,2,16,0.10204081632653061,,0.004058441558441558,,0.007806401249024199,,[0.50850735],
129,CNN,deltas,full-hh,True,anger,False,3,16,0.10955710955710955,,0.0754414125200642,,0.08935361216730037,,[0.74480554],
130,CNN,deltas,full-hh,True,anger,False,4,16,0.976,,0.09516380655226209,,0.17341862117981519,,[0.71312284],
131,CNN,deltas,full-hh,True,anger,False,5,16,0.017994858611825194,,0.008706467661691543,,0.011735121542330262,,[0.79832364],
132,CNN,deltas,full-hh,True,anger,False,6,16,0.023076923076923078,,0.012396694214876033,,0.016129032258064516,,[0.73782235],
133,CNN,deltas,full-hh,True,anger,False,7,16,0.0,,0.0,,0.0,,[0.2948654],
134,CNN,deltas,full-hh,True,anger,False,average,16,0.26703679262543417,0.3393454813108389,0.05747542997121989,0.06477344273638233,0.07800340261773972,0.07751752952229003,0.6334705790035878,0.15664177525755552
135,CNN,deltas,hands,True,surprise,False,0,80,0.0,,0.0,,0.0,,[0.80965732],
136,CNN,deltas,hands,True,surprise,False,1,80,0.0,,0.0,,0.0,,[0.7403567],
137,CNN,deltas,hands,True,surprise,False,2,80,0.0,,0.0,,0.0,,[0.89636504],
138,CNN,deltas,hands,True,surprise,False,3,80,0.0,,0.0,,0.0,,[0.5213106],
139,CNN,deltas,hands,True,surprise,False,4,80,0.0,,0.0,,0.0,,[1.],
140,CNN,deltas,hands,True,surprise,False,5,80,0.0,,0.0,,0.0,,[0.92234006],
141,CNN,deltas,hands,True,surprise,False,6,80,0.0,,0.0,,0.0,,[0.76217765],
142,CNN,deltas,hands,True,surprise,False,7,80,0.0,,0.0,,0.0,,[0.96759721],
143,CNN,deltas,hands,True,surprise,False,average,80,0.0,0.0,0.0,0.0,0.0,0.0,0.8274755730355159,0.14536668177921225
144,CNN,deltas,full,True,surprise,False,0,80,0.75,,0.088379705400982,,0.1581259150805271,,[0.82087227],
145,CNN,deltas,full,True,surprise,False,1,80,0.07142857142857142,,0.003194888178913738,,0.006116207951070336,,[0.73040232],
146,CNN,deltas,full,True,surprise,False,2,80,0.3505747126436782,,0.22761194029850745,,0.27601809954751133,,[0.87625677],
147,CNN,deltas,full,True,surprise,False,3,80,0.17391304347826086,,0.0022259321090706734,,0.004395604395604396,,[0.51731486],
148,CNN,deltas,full,True,surprise,False,4,80,0.0,,0.0,,0.0,,[0.99383325],
149,CNN,deltas,full,True,surprise,False,5,80,0.14381270903010032,,0.1894273127753304,,0.16349809885931557,,[0.84946972],
150,CNN,deltas,full,True,surprise,False,6,80,0.05,,0.0030120481927710845,,0.005681818181818182,,[0.74928367],
151,CNN,deltas,full,True,surprise,False,7,80,0.0,,0.0,,0.0,,[0.95014955],
152,CNN,deltas,full,True,surprise,False,average,80,0.19246612957257633,0.2365340418604661,0.06423147836944693,0.08840223875053041,0.07672946800198087,0.10056785454675805,0.8109478026436421,0.13927591809495982
153,CNN,deltas,full-hh,True,surprise,False,0,80,0.0,,0.0,,0.0,,[0.80965732],
154,CNN,deltas,full-hh,True,surprise,False,1,80,0.0,,0.0,,0.0,,[0.7403567],
155,CNN,deltas,full-hh,True,surprise,False,2,80,0.0,,0.0,,0.0,,[0.89636504],
156,CNN,deltas,full-hh,True,surprise,False,3,80,0.0,,0.0,,0.0,,[0.5213106],
157,CNN,deltas,full-hh,True,surprise,False,4,80,0.0,,0.0,,0.0,,[1.],
158,CNN,deltas,full-hh,True,surprise,False,5,80,0.0,,0.0,,0.0,,[0.92234006],
159,CNN,deltas,full-hh,True,surprise,False,6,80,0.0,,0.0,,0.0,,[0.76217765],
160,CNN,deltas,full-hh,True,surprise,False,7,80,0.0,,0.0,,0.0,,[0.96759721],
161,CNN,deltas,full-hh,True,surprise,False,average,80,0.0,0.0,0.0,0.0,0.0,0.0,0.8274755730355159,0.14536668177921225
162,CNN,deltas,head,True,surprise,False,0,80,0.0,,0.0,,0.0,,[0.80965732],
163,CNN,deltas,head,True,surprise,False,1,80,0.0,,0.0,,0.0,,[0.7403567],
164,CNN,deltas,head,True,surprise,False,2,80,0.0,,0.0,,0.0,,[0.89636504],
165,CNN,deltas,head,True,surprise,False,3,80,0.0,,0.0,,0.0,,[0.5213106],
166,CNN,deltas,head,True,surprise,False,4,80,0.0,,0.0,,0.0,,[1.],
167,CNN,deltas,head,True,surprise,False,5,80,0.0,,0.0,,0.0,,[0.92234006],
168,CNN,deltas,head,True,surprise,False,6,80,0.0,,0.0,,0.0,,[0.76217765],
169,CNN,deltas,head,True,surprise,False,7,80,0.0,,0.0,,0.0,,[0.96759721],
170,CNN,deltas,head,True,surprise,False,average,80,0.0,0.0,0.0,0.0,0.0,0.0,0.8274755730355159,0.14536668177921225
171,CNN,deltas,full-head,True,surprise,False,0,80,0.0,,0.0,,0.0,,[0.80965732],
172,CNN,deltas,full-head,True,surprise,False,1,80,0.0,,0.0,,0.0,,[0.7403567],
173,CNN,deltas,full-head,True,surprise,False,2,80,0.1111111111111111,,0.007462686567164179,,0.013986013986013986,,[0.89095128],
174,CNN,deltas,full-head,True,surprise,False,3,80,1.0,,0.001669449081803005,,0.0033333333333333335,,[0.52210975],
175,CNN,deltas,full-head,True,surprise,False,4,80,0.0,,0.0,,0.0,,[0.99876665],
176,CNN,deltas,full-head,True,surprise,False,5,80,0.0,,0.0,,0.0,,[0.85939104],
177,CNN,deltas,full-head,True,surprise,False,6,80,0.0,,0.0,,0.0,,[0.76217765],
178,CNN,deltas,full-head,True,surprise,False,7,80,0.0,,0.0,,0.0,,[0.96286142],
179,CNN,deltas,full-head,True,surprise,False,average,80,0.1388888888888889,0.3274951700708777,0.001141516956120898,0.002450873909128472,0.0021649184149184148,0.004599248911263488,0.8182839747563657,0.1402948371424542
180,CNN,brute,full-hh,True,happiness,False,0,85,0.8,,0.14054054054054055,,0.23908045977011497,,[0.69065421],
181,CNN,brute,full-hh,True,happiness,False,1,85,0.061317183951551855,,0.5785714285714286,,0.11088295687885011,,[0.73060971],
182,CNN,brute,full-hh,True,happiness,False,2,85,0.0609597924773022,,0.042805100182149364,,0.05029427501337613,,[0.31361176],
183,CNN,brute,full-hh,True,happiness,False,3,85,0.5135908440629471,,0.4761273209549072,,0.4941500344115623,,[0.60841769],
184,CNN,brute,full-hh,True,happiness,False,4,85,0.022292993630573247,,0.017721518987341773,,0.019746121297602257,,[0.65712876],
185,CNN,brute,full-hh,True,happiness,False,5,85,0.6094182825484764,,0.1026598226784881,,0.1757188498402556,,[0.64693808],
186,CNN,brute,full-hh,True,happiness,False,6,85,0.7391304347826086,,0.049132947976878616,,0.0921409214092141,,[0.52005731],
187,CNN,brute,full-hh,True,happiness,False,7,85,0.4401041666666667,,0.46174863387978143,,0.4506666666666667,,[0.89730808],
188,CNN,brute,full-hh,True,happiness,False,average,85,0.40585171226501576,0.29694689076352315,0.23366341422143946,0.21584608335145114,0.2040850356609553,0.16801044240997123,0.6330906969910303,0.15766103474375157
189,CNN,brute,full,True,happiness,False,0,85,0.344,,0.11621621621621622,,0.17373737373737375,,[0.61775701],
190,CNN,brute,full,True,happiness,False,1,85,0.025611175785797437,,0.15714285714285714,,0.04404404404404404,,[0.8019494],
191,CNN,brute,full,True,happiness,False,2,85,0.06340819022457067,,0.04371584699453552,,0.05175202156334232,,[0.31979892],
192,CNN,brute,full,True,happiness,False,3,85,0.5632424877707897,,0.5344827586206896,,0.5484858795508676,,[0.64651039],
193,CNN,brute,full,True,happiness,False,4,85,0.0,,0.0,,0.0,,[0.70695609],
194,CNN,brute,full,True,happiness,False,5,85,0.7726657645466847,,0.26644890340643956,,0.39625260235947257,,[0.70236059],
195,CNN,brute,full,True,happiness,False,6,85,0.8888888888888888,,0.046242774566473986,,0.08791208791208792,,[0.5243553],
196,CNN,brute,full,True,happiness,False,7,85,0.2708333333333333,,0.10655737704918032,,0.15294117647058822,,[0.89232303],
197,CNN,brute,full,True,happiness,False,average,85,0.3660812300687581,0.3218340857124124,0.15885084174954905,0.1614009559053344,0.18189064820472206,0.17996582486501014,0.6515013408815137,0.1634196285151478
198,CNN,brute,full-head,True,happiness,False,0,85,0.6494845360824743,,0.22702702702702704,,0.3364485981308411,,[0.69034268],
199,CNN,brute,full-head,True,happiness,False,1,85,0.05188679245283019,,0.9428571428571428,,0.09836065573770492,,[0.49813355],
200,CNN,brute,full-head,True,happiness,False,2,85,0.059788980070339975,,0.04644808743169399,,0.05228088159917991,,[0.28499613],
201,CNN,brute,full-head,True,happiness,False,3,85,0.5627347858752817,,0.496684350132626,,0.5276505811905601,,[0.64278103],
202,CNN,brute,full-head,True,happiness,False,4,85,0.027777777777777776,,0.021518987341772152,,0.02425106990014265,,[0.6625555],
203,CNN,brute,full-head,True,happiness,False,5,85,0.5348837209302325,,0.16098926738217453,,0.24748923959827832,,[0.64112213],
204,CNN,brute,full-head,True,happiness,False,6,85,0.8272727272727273,,0.1315028901734104,,0.22693266832917708,,[0.55587393],
205,CNN,brute,full-head,True,happiness,False,7,85,0.4837905236907731,,0.5300546448087432,,0.5058670143415906,,[0.9055334],
206,CNN,brute,full-head,True,happiness,False,average,85,0.39970248051905455,0.2898224921622867,0.3196352996443238,0.29509985190105803,0.25241008860343433,0.18151204912644409,0.6101672951365806,0.16570728099156384
207,CNN,brute,hands,True,happiness,False,0,85,1.0,,0.006306306306306306,,0.012533572068039392,,[0.65638629],
208,CNN,brute,hands,True,happiness,False,1,85,0.0789685737308622,,0.7,,0.14192614047791455,,[0.75425135],
209,CNN,brute,hands,True,happiness,False,2,85,0.0391304347826087,,0.00819672131147541,,0.01355421686746988,,[0.49342614],
210,CNN,brute,hands,True,happiness,False,3,85,0.5769230769230769,,0.029840848806366047,,0.05674653215636822,,[0.60149174],
211,CNN,brute,hands,True,happiness,False,4,85,0.0022371364653243847,,0.0012658227848101266,,0.0016168148746968471,,[0.6953626],
212,CNN,brute,hands,True,happiness,False,5,85,0.5891472868217055,,0.07092860475968268,,0.12661391087047064,,[0.64129319],
213,CNN,brute,hands,True,happiness,False,6,85,1.0,,0.033236994219653176,,0.06433566433566433,,[0.52077364],
214,CNN,brute,hands,True,happiness,False,7,85,0.16024653312788906,,0.28415300546448086,,0.20492610837438424,,[0.79885344],
215,CNN,brute,hands,True,happiness,False,average,85,0.43083163023143334,0.39186394260559465,0.14174103795659682,0.22835097844343588,0.07778162000312601,0.06843943154274784,0.6452297998916492,0.09911223916216752
216,CNN,brute,head,True,happiness,False,0,85,0.0,,0.0,,0.0,,[0.65420561],
217,CNN,brute,head,True,happiness,False,1,85,0.0,,0.0,,0.0,,[0.9709664],
218,CNN,brute,head,True,happiness,False,2,85,0.0,,0.0,,0.0,,[0.57540603],
219,CNN,brute,head,True,happiness,False,3,85,0.0,,0.0,,0.0,,[0.59829515],
220,CNN,brute,head,True,happiness,False,4,85,0.0,,0.0,,0.0,,[0.79600395],
221,CNN,brute,head,True,happiness,False,5,85,1.0,,0.005132991133924405,,0.010213556174558961,,[0.63530619],
222,CNN,brute,head,True,happiness,False,6,85,0.0,,0.0,,0.0,,[0.50429799],
223,CNN,brute,head,True,happiness,False,7,85,0.0,,0.0,,0.0,,[0.90727817],
224,CNN,brute,head,True,happiness,False,average,85,0.125,0.33071891388307384,0.0006416238917405507,0.0016975772527829272,0.0012766945218198702,0.003377816204933902,0.7052199368174201,0.15645887195911456
225,CNN,brute,head,True,sadness,False,0,73,0.0,,0.0,,0.0,,[0.66261682],
226,CNN,brute,head,True,sadness,False,1,73,0.4013840830449827,,0.39862542955326463,,0.39999999999999997,,[0.49481543],
227,CNN,brute,head,True,sadness,False,2,73,0.0,,0.0,,0.0,,[0.67517401],
228,CNN,brute,head,True,sadness,False,3,73,0.3860021208907741,,0.4648786717752235,,0.4217844727694091,,[0.73415024],
229,CNN,brute,head,True,sadness,False,4,73,0.6788674033149171,,0.43572695035460995,,0.5307775377969762,,[0.57128762],
230,CNN,brute,head,True,sadness,False,5,73,0.8626198083067093,,0.11578044596912522,,0.20415879017013236,,[0.63992473],
231,CNN,brute,head,True,sadness,False,6,73,0.0,,0.0,,0.0,,[0.58166189],
232,CNN,brute,head,True,sadness,False,7,73,0.07037643207855974,,0.2816593886462882,,0.11261457878655609,,[0.49327019],
233,CNN,brute,head,True,sadness,False,average,73,0.29990623095449287,0.31632332503511157,0.21208386078731392,0.1929290668397124,0.2086669224403842,0.20175936003450493,0.6066126172445756,0.08095383714584681
234,CNN,brute,full,True,sadness,False,0,73,0.0,,0.0,,0.0,,[0.56791277],
235,CNN,brute,full,True,sadness,False,1,73,0.2553191489361702,,0.011782032400589101,,0.022524636320976066,,[0.56802157],
236,CNN,brute,full,True,sadness,False,2,73,0.0,,0.0,,0.0,,[0.76334107],
237,CNN,brute,full,True,sadness,False,3,73,0.4546952224052718,,0.3524904214559387,,0.3971223021582733,,[0.77677144],
238,CNN,brute,full,True,sadness,False,4,73,0.525062656641604,,0.18572695035460993,,0.27439423706614274,,[0.45337938],
239,CNN,brute,full,True,sadness,False,5,73,0.2471169686985173,,0.19296740994854203,,0.21671081146159404,,[0.44355115],
240,CNN,brute,full,True,sadness,False,6,73,0.0,,0.0,,0.0,,[0.87893983],
241,CNN,brute,full,True,sadness,False,7,73,0.01164294954721863,,0.039301310043668124,,0.017964071856287428,,[0.50947159],
242,CNN,brute,full,True,sadness,False,average,73,0.18672961827859774,0.203065616933402,0.09778351552541847,0.12307055933437974,0.1160895073579092,0.1470449647986857,0.6201735986596906,0.1535828511619451
243,CNN,brute,full-hh,True,sadness,False,0,73,0.0,,0.0,,0.0,,[0.60685358],
244,CNN,brute,full-hh,True,sadness,False,1,73,0.0,,0.0,,0.0,,[0.55765243],
245,CNN,brute,full-hh,True,sadness,False,2,73,0.0,,0.0,,0.0,,[0.93464811],
246,CNN,brute,full-hh,True,sadness,False,3,73,0.2967213114754098,,0.23116219667943805,,0.25987078248384776,,[0.72535962],
247,CNN,brute,full-hh,True,sadness,False,4,73,0.5041322314049587,,0.1622340425531915,,0.24547283702213277,,[0.4449926],
248,CNN,brute,full-hh,True,sadness,False,5,73,0.21954484605087016,,0.14065180102915953,,0.1714584422373236,,[0.45774889],
249,CNN,brute,full-hh,True,sadness,False,6,73,0.0,,0.0,,0.0,,[0.75358166],
250,CNN,brute,full-hh,True,sadness,False,7,73,0.0661596958174905,,0.18995633187772926,,0.09813874788494079,,[0.60144566],
251,CNN,brute,full-hh,True,sadness,False,average,73,0.13581976059359113,0.17578176429225736,0.0905005465174398,0.09360781987256726,0.09686760120353062,0.1070935871398969,0.635285317932072,0.15306711630263048
252,CNN,brute,hands,True,sadness,False,0,73,0.7264367816091954,,0.4514285714285714,,0.5568281938325992,,[0.84330218],
253,CNN,brute,hands,True,sadness,False,1,73,0.1388888888888889,,0.002454590083456063,,0.00482392667631452,,[0.57216922],
254,CNN,brute,hands,True,sadness,False,2,73,0.0,,0.0,,0.0,,[0.92614076],
255,CNN,brute,hands,True,sadness,False,3,73,0.13953488372093023,,0.007662835249042145,,0.014527845036319612,,[0.78316462],
256,CNN,brute,hands,True,sadness,False,4,73,0.08955223880597014,,0.0026595744680851063,,0.005165733964700818,,[0.42994573],
257,CNN,brute,hands,True,sadness,False,5,73,0.30289017341040464,,0.11234991423670669,,0.16390365968095089,,[0.54276428],
258,CNN,brute,hands,True,sadness,False,6,73,0.0,,0.0,,0.0,,[0.98352436],
259,CNN,brute,hands,True,sadness,False,7,73,0.06745737583395107,,0.19868995633187772,,0.10071942446043165,,[0.5949651],
260,CNN,brute,hands,True,sadness,False,average,73,0.18309504278366756,0.2243303104656877,0.09690568022471739,0.15034713482161924,0.10574609795641458,0.17953744910903513,0.7094970329085877,0.18817592748916817
261,CNN,brute,full-head,True,sadness,False,0,73,0.0,,0.0,,0.0,,[0.6517134],
262,CNN,brute,full-head,True,sadness,False,1,73,0.11842105263157894,,0.004418262150220913,,0.008518693800283956,,[0.56553297],
263,CNN,brute,full-head,True,sadness,False,2,73,0.0,,0.0,,0.0,,[0.9191802],
264,CNN,brute,full-head,True,sadness,False,3,73,0.3385416666666667,,0.16602809706257982,,0.22279348757497855,,[0.75839105],
265,CNN,brute,full-head,True,sadness,False,4,73,0.3707165109034268,,0.05274822695035461,,0.09235545207605744,,[0.42303897],
266,CNN,brute,full-head,True,sadness,False,5,73,0.16936170212765958,,0.08533447684391081,,0.11348731109210153,,[0.46818337],
267,CNN,brute,full-head,True,sadness,False,6,73,0.0,,0.0,,0.0,,[0.90401146],
268,CNN,brute,full-head,True,sadness,False,7,73,0.0,,0.0,,0.0,,[0.69317049],
269,CNN,brute,full-head,True,sadness,False,average,73,0.1246301165411665,0.14598236014467908,0.03856613287588327,0.05673449744123641,0.05464436806792768,0.0768361486090924,0.6729027396362992,0.17251885308456083
270,CNN,brute,full-hh,True,anger,False,0,20,0.5963912630579298,,0.6752688172043011,,0.6333837619768029,,[0.77352025],
271,CNN,brute,full-hh,True,anger,False,1,20,0.5808823529411765,,0.21351351351351353,,0.31225296442687744,,[0.7113231],
272,CNN,brute,full-hh,True,anger,False,2,20,0.26356589147286824,,0.027597402597402596,,0.04996326230712711,,[0.5],
273,CNN,brute,full-hh,True,anger,False,3,20,0.02754237288135593,,0.02086677367576244,,0.023744292237442923,,[0.71523708],
274,CNN,brute,full-hh,True,anger,False,4,20,0.9004739336492891,,0.1482059282371295,,0.25452109845947757,,[0.72545634],
275,CNN,brute,full-hh,True,anger,False,5,20,0.16455696202531644,,0.048507462686567165,,0.07492795389048991,,[0.83527198],
276,CNN,brute,full-hh,True,anger,False,6,20,0.2540650406504065,,0.5165289256198347,,0.3405994550408719,,[0.65329513],
277,CNN,brute,full-hh,True,anger,False,7,20,0.8607594936708861,,0.09645390070921986,,0.173469387755102,,[0.35393819],
278,CNN,brute,full-hh,True,anger,False,average,20,0.4560296637936536,0.30475732635619085,0.21836784053046637,0.2295975777465185,0.232857772011774,0.1885636139114241,0.6585052583448476,0.14700244816288346
279,CNN,brute,full,True,anger,False,0,20,0.38421052631578945,,0.15698924731182795,,0.22290076335877862,,[0.68286604],
280,CNN,brute,full,True,anger,False,1,20,0.3717948717948718,,0.11756756756756757,,0.17864476386036962,,[0.66818747],
281,CNN,brute,full,True,anger,False,2,20,0.45495495495495497,,0.08198051948051949,,0.13892709766162312,,[0.5158546],
282,CNN,brute,full,True,anger,False,3,20,0.06565656565656566,,0.04173354735152488,,0.05103042198233563,,[0.7424081],
283,CNN,brute,full,True,anger,False,4,20,0.4816326530612245,,0.09204368174726989,,0.15455140798952194,,[0.68154909],
