,model,feats,body_part,interp,emotion,fold,epoch,p,p_std,r,r_std,f,f_std,acc,acc_std
935,MultiChannelCNN,brute,full,True,surprise,average,7,0.2594243154529707,0.20082859138712075,0.1772670808628278,0.17197439799748135,0.1665298147403598,0.1411787449538166,0.7636592365413439,0.10651359673861031
936,MultiChannelCNN,deltas,hands,True,anger,0,12,0.0,,0.0,,0.0,,[0.71028037],
937,MultiChannelCNN,deltas,hands,True,anger,1,12,0.0,,0.0,,0.0,,[0.69307341],
938,MultiChannelCNN,deltas,hands,True,anger,2,12,0.0,,0.0,,0.0,,[0.52358855],
939,MultiChannelCNN,deltas,hands,True,anger,3,12,0.0,,0.0,,0.0,,[0.83404369],
940,MultiChannelCNN,deltas,hands,True,anger,4,12,0.0,,0.0,,0.0,,[0.68376912],
941,MultiChannelCNN,deltas,hands,True,anger,5,12,0.0,,0.0,,0.0,,[0.86247007],
942,MultiChannelCNN,deltas,hands,True,anger,6,12,0.0,,0.0,,0.0,,[0.82664756],
943,MultiChannelCNN,deltas,hands,True,anger,7,12,0.0,,0.0,,0.0,,[0.29710867],
944,MultiChannelCNN,deltas,hands,True,anger,average,12,0.0,0.0,0.0,0.0,0.0,0.0,0.6788726810261878,0.17702134507884765
945,MultiChannelCNN,deltas,full-hh,True,anger,0,12,0.0,,0.0,,0.0,,[0.71028037],
946,MultiChannelCNN,deltas,full-hh,True,anger,1,12,0.0,,0.0,,0.0,,[0.69307341],
947,MultiChannelCNN,deltas,full-hh,True,anger,2,12,0.0,,0.0,,0.0,,[0.52358855],
948,MultiChannelCNN,deltas,full-hh,True,anger,3,12,0.06666666666666667,,0.012841091492776886,,0.021534320323014805,,[0.8063399],
949,MultiChannelCNN,deltas,full-hh,True,anger,4,12,0.0,,0.0,,0.0,,[0.68376912],
950,MultiChannelCNN,deltas,full-hh,True,anger,5,12,0.0,,0.0,,0.0,,[0.86247007],
951,MultiChannelCNN,deltas,full-hh,True,anger,6,12,0.0,,0.0,,0.0,,[0.82664756],
952,MultiChannelCNN,deltas,full-hh,True,anger,7,12,0.0,,0.0,,0.0,,[0.29710867],
953,MultiChannelCNN,deltas,full-hh,True,anger,average,12,0.008333333333333333,0.022047927592204922,0.0016051364365971107,0.00424679183156435,0.0026917900403768506,0.00712180702843766,0.6754097081972054,0.17420044754821742
954,MultiChannelCNN,deltas,full,True,anger,0,12,0.3120567375886525,,0.18924731182795698,,0.2356091030789826,,[0.64423676],
955,MultiChannelCNN,deltas,full,True,anger,1,12,0.2954070981210856,,0.1912162162162162,,0.23215750615258407,,[0.61177934],
956,MultiChannelCNN,deltas,full,True,anger,2,12,0.539622641509434,,0.11607142857142858,,0.19104876419505679,,[0.5317092],
957,MultiChannelCNN,deltas,full,True,anger,3,12,0.2,,0.2680577849117175,,0.2290809327846365,,[0.70058604],
958,MultiChannelCNN,deltas,full,True,anger,4,12,0.3117437722419929,,0.3416536661466459,,0.3260141421659844,,[0.55328071],
959,MultiChannelCNN,deltas,full,True,anger,5,12,0.2668463611859838,,0.12313432835820895,,0.16851063829787236,,[0.83287718],
960,MultiChannelCNN,deltas,full,True,anger,6,12,0.2094017094017094,,0.2024793388429752,,0.20588235294117643,,[0.72922636],
961,MultiChannelCNN,deltas,full,True,anger,7,12,0.0,,0.0,,0.0,,[0.28389831],
962,MultiChannelCNN,deltas,full,True,anger,average,12,0.2668847900061073,0.14064923708547405,0.17898250935939367,0.09638140560931567,0.19853792995203662,0.08668663644837582,0.6109492384072085,0.15368472164766317
963,MultiChannelCNN,deltas,full-head,True,anger,0,12,0.14285714285714285,,0.002150537634408602,,0.004237288135593221,,[0.70716511],
964,MultiChannelCNN,deltas,full-head,True,anger,1,12,0.0,,0.0,,0.0,,[0.69307341],
965,MultiChannelCNN,deltas,full-head,True,anger,2,12,0.0,,0.0,,0.0,,[0.52358855],
966,MultiChannelCNN,deltas,full-head,True,anger,3,12,0.008,,0.004815409309791332,,0.006012024048096193,,[0.73574853],
967,MultiChannelCNN,deltas,full-head,True,anger,4,12,0.0,,0.0,,0.0,,[0.68376912],
968,MultiChannelCNN,deltas,full-head,True,anger,5,12,0.33649289099526064,,0.08830845771144279,,0.1399014778325123,,[0.85066712],
969,MultiChannelCNN,deltas,full-head,True,anger,6,12,0.0,,0.0,,0.0,,[0.82664756],
970,MultiChannelCNN,deltas,full-head,True,anger,7,12,0.0,,0.0,,0.0,,[0.29710867],
971,MultiChannelCNN,deltas,full-head,True,anger,average,12,0.06091875423155044,0.11402350197364036,0.01190930058195534,0.028921326818415107,0.018768848752025214,0.04583716433720659,0.6647210111739084,0.1672821216223594
972,MultiChannelCNN,deltas,head,True,anger,0,12,0.0,,0.0,,0.0,,[0.71028037],
973,MultiChannelCNN,deltas,head,True,anger,1,12,0.0,,0.0,,0.0,,[0.69307341],
974,MultiChannelCNN,deltas,head,True,anger,2,12,0.0,,0.0,,0.0,,[0.52358855],
975,MultiChannelCNN,deltas,head,True,anger,3,12,0.0,,0.0,,0.0,,[0.83404369],
976,MultiChannelCNN,deltas,head,True,anger,4,12,0.0,,0.0,,0.0,,[0.68376912],
977,MultiChannelCNN,deltas,head,True,anger,5,12,0.0,,0.0,,0.0,,[0.86247007],
978,MultiChannelCNN,deltas,head,True,anger,6,12,0.0,,0.0,,0.0,,[0.82664756],
979,MultiChannelCNN,deltas,head,True,anger,7,12,0.0,,0.0,,0.0,,[0.29710867],
980,MultiChannelCNN,deltas,head,True,anger,average,12,0.0,0.0,0.0,0.0,0.0,0.0,0.6788726810261878,0.17702134507884765
981,MultiChannelCNN,deltas,head,True,happiness,0,52,0.0,,0.0,,0.0,,[0.65420561],
982,MultiChannelCNN,deltas,head,True,happiness,1,52,0.0,,0.0,,0.0,,[0.9709664],
983,MultiChannelCNN,deltas,head,True,happiness,2,52,0.0,,0.0,,0.0,,[0.57540603],
984,MultiChannelCNN,deltas,head,True,happiness,3,52,0.0,,0.0,,0.0,,[0.59829515],
985,MultiChannelCNN,deltas,head,True,happiness,4,52,0.0,,0.0,,0.0,,[0.80513074],
986,MultiChannelCNN,deltas,head,True,happiness,5,52,0.0,,0.0,,0.0,,[0.63342456],
987,MultiChannelCNN,deltas,head,True,happiness,6,52,0.0,,0.0,,0.0,,[0.50429799],
988,MultiChannelCNN,deltas,head,True,happiness,7,52,0.0,,0.0,,0.0,,[0.90877368],
989,MultiChannelCNN,deltas,head,True,happiness,average,52,0.0,0.0,0.0,0.0,0.0,0.0,0.7063125209865317,0.15749569526747242
990,MultiChannelCNN,deltas,hands,True,happiness,0,52,0.0,,0.0,,0.0,,[0.65420561],
991,MultiChannelCNN,deltas,hands,True,happiness,1,52,0.0,,0.0,,0.0,,[0.9709664],
992,MultiChannelCNN,deltas,hands,True,happiness,2,52,0.0,,0.0,,0.0,,[0.57540603],
993,MultiChannelCNN,deltas,hands,True,happiness,3,52,0.0,,0.0,,0.0,,[0.59829515],
994,MultiChannelCNN,deltas,hands,True,happiness,4,52,0.0,,0.0,,0.0,,[0.80513074],
995,MultiChannelCNN,deltas,hands,True,happiness,5,52,0.0,,0.0,,0.0,,[0.63342456],
996,MultiChannelCNN,deltas,hands,True,happiness,6,52,0.0,,0.0,,0.0,,[0.50429799],
997,MultiChannelCNN,deltas,hands,True,happiness,7,52,0.0,,0.0,,0.0,,[0.90877368],
998,MultiChannelCNN,deltas,hands,True,happiness,average,52,0.0,0.0,0.0,0.0,0.0,0.0,0.7063125209865317,0.15749569526747242
999,MultiChannelCNN,deltas,full-hh,True,happiness,0,52,0.0,,0.0,,0.0,,[0.65420561],
1000,MultiChannelCNN,deltas,full-hh,True,happiness,1,52,0.0,,0.0,,0.0,,[0.9709664],
1001,MultiChannelCNN,deltas,full-hh,True,happiness,2,52,0.0,,0.0,,0.0,,[0.57540603],
1002,MultiChannelCNN,deltas,full-hh,True,happiness,3,52,0.0,,0.0,,0.0,,[0.59829515],
1003,MultiChannelCNN,deltas,full-hh,True,happiness,4,52,0.0,,0.0,,0.0,,[0.78046374],
1004,MultiChannelCNN,deltas,full-hh,True,happiness,5,52,0.6925925925925925,,0.08726084927671489,,0.15499378367177788,,[0.65121451],
1005,MultiChannelCNN,deltas,full-hh,True,happiness,6,52,0.0,,0.0,,0.0,,[0.50429799],
1006,MultiChannelCNN,deltas,full-hh,True,happiness,7,52,0.8461538461538461,,0.030054644808743168,,0.058047493403693924,,[0.91101695],
1007,MultiChannelCNN,deltas,full-hh,True,happiness,average,52,0.19234330484330484,0.335353033259489,0.014664436760682256,0.029149124873246352,0.026630159634433975,0.05210477575292676,0.70573329804529,0.1552443040082537
1008,MultiChannelCNN,deltas,full-head,True,happiness,0,52,0.0,,0.0,,0.0,,[0.65420561],
1009,MultiChannelCNN,deltas,full-head,True,happiness,1,52,0.04428341384863124,,0.39285714285714285,,0.07959479015918958,,[0.73620904],
1010,MultiChannelCNN,deltas,full-head,True,happiness,2,52,0.08333333333333333,,0.02185792349726776,,0.03463203463203463,,[0.48259861],
1011,MultiChannelCNN,deltas,full-head,True,happiness,3,52,0.4731182795698925,,0.14588859416445624,,0.2230106436898125,,[0.59163559],
1012,MultiChannelCNN,deltas,full-head,True,happiness,4,52,0.07734806629834254,,0.017721518987341773,,0.02883625128733265,,[0.76739023],
1013,MultiChannelCNN,deltas,full-head,True,happiness,5,52,0.6219806763285024,,0.24031731217918806,,0.3466846179737462,,[0.6679781],
1014,MultiChannelCNN,deltas,full-head,True,happiness,6,52,0.0,,0.0,,0.0,,[0.49498567],
1015,MultiChannelCNN,deltas,full-head,True,happiness,7,52,0.4146341463414634,,0.04644808743169399,,0.08353808353808354,,[0.90702891],
1016,MultiChannelCNN,deltas,full-head,True,happiness,average,52,0.2143372394650207,0.2318369346858616,0.10813632238963633,0.13359180329245446,0.09953705266002488,0.11511289130314219,0.6627539711414197,0.13312352763972152
1017,MultiChannelCNN,deltas,full,True,happiness,0,52,0.8115942028985508,,0.15135135135135136,,0.255125284738041,,[0.69439252],
1018,MultiChannelCNN,deltas,full,True,happiness,1,52,0.010763710917478216,,0.15,,0.020086083213773316,,[0.57507258],
1019,MultiChannelCNN,deltas,full,True,happiness,2,52,0.06299212598425197,,0.014571948998178506,,0.023668639053254437,,[0.48955916],
1020,MultiChannelCNN,deltas,full,True,happiness,3,52,0.4688715953307393,,0.15981432360742706,,0.23837784371909,,[0.58977091],
1021,MultiChannelCNN,deltas,full,True,happiness,4,52,0.10030395136778116,,0.04177215189873418,,0.05898123324396783,,[0.74025654],
1022,MultiChannelCNN,deltas,full,True,happiness,5,52,0.615,,0.17218852076528232,,0.26904848705796575,,[0.65703045],
1023,MultiChannelCNN,deltas,full,True,happiness,6,52,1.0,,0.031791907514450865,,0.061624649859943974,,[0.52005731],
1024,MultiChannelCNN,deltas,full,True,happiness,7,52,0.3811881188118812,,0.2103825136612022,,0.2711267605633803,,[0.89680957],
1025,MultiChannelCNN,deltas,full,True,happiness,average,52,0.4313392131638353,0.34054583365830066,0.11648408972457831,0.07006887041268448,0.14975487268117707,0.10990767682207289,0.6453686307394824,0.12388389706069004
1026,MultiChannelCNN,deltas,hands,True,sadness,0,15,0.0,,0.0,,0.0,,[0.78193146],
1027,MultiChannelCNN,deltas,hands,True,sadness,1,15,0.0,,0.0,,0.0,,[0.57756118],
1028,MultiChannelCNN,deltas,hands,True,sadness,2,15,0.0,,0.0,,0.0,,[1.],
1029,MultiChannelCNN,deltas,hands,True,sadness,3,15,0.0,,0.0,,0.0,,[0.79142248],
1030,MultiChannelCNN,deltas,hands,True,sadness,4,15,0.0,,0.0,,0.0,,[0.44351258],
1031,MultiChannelCNN,deltas,hands,True,sadness,5,15,0.0,,0.0,,0.0,,[0.60109477],
1032,MultiChannelCNN,deltas,hands,True,sadness,6,15,0.0,,0.0,,0.0,,[1.],
1033,MultiChannelCNN,deltas,hands,True,sadness,7,15,0.0,,0.0,,0.0,,[0.81904287],
1034,MultiChannelCNN,deltas,hands,True,sadness,average,15,0.0,0.0,0.0,0.0,0.0,0.0,0.7518206677499204,0.18652020487201354
1035,MultiChannelCNN,deltas,head,True,sadness,0,15,0.0,,0.0,,0.0,,[0.78193146],
1036,MultiChannelCNN,deltas,head,True,sadness,1,15,0.07547169811320754,,0.0019636720667648502,,0.0038277511961722485,,[0.56822895],
1037,MultiChannelCNN,deltas,head,True,sadness,2,15,0.0,,0.0,,0.0,,[1.],
1038,MultiChannelCNN,deltas,head,True,sadness,3,15,0.0,,0.0,,0.0,,[0.79142248],
1039,MultiChannelCNN,deltas,head,True,sadness,4,15,0.0,,0.0,,0.0,,[0.44351258],
1040,MultiChannelCNN,deltas,head,True,sadness,5,15,0.0,,0.0,,0.0,,[0.60109477],
1041,MultiChannelCNN,deltas,head,True,sadness,6,15,0.0,,0.0,,0.0,,[1.],
1042,MultiChannelCNN,deltas,head,True,sadness,7,15,0.024509803921568627,,0.07641921397379912,,0.03711558854718982,,[0.54735793],
1043,MultiChannelCNN,deltas,head,True,sadness,average,15,0.012497687754347021,0.025117648453636215,0.009797860755070498,0.025188706966994857,0.005117917467920259,0.012158710657161287,0.7166935211929095,0.19655555830774785
1044,MultiChannelCNN,deltas,full-head,True,sadness,0,15,0.0,,0.0,,0.0,,[0.71339564],
1045,MultiChannelCNN,deltas,full-head,True,sadness,1,15,0.15384615384615385,,0.026509572901325478,,0.04522613065326633,,[0.52716715],
1046,MultiChannelCNN,deltas,full-head,True,sadness,2,15,0.0,,0.0,,0.0,,[0.92150039],
1047,MultiChannelCNN,deltas,full-head,True,sadness,3,15,0.18835616438356165,,0.070242656449553,,0.10232558139534885,,[0.74294086],
1048,MultiChannelCNN,deltas,full-head,True,sadness,4,15,0.5769230769230769,,0.006648936170212766,,0.013146362839614373,,[0.44449926],
1049,MultiChannelCNN,deltas,full-head,True,sadness,5,15,0.17344173441734417,,0.0548885077186964,,0.08338762214983712,,[0.51864523],
1050,MultiChannelCNN,deltas,full-head,True,sadness,6,15,0.0,,0.0,,0.0,,[0.69054441],
1051,MultiChannelCNN,deltas,full-head,True,sadness,7,15,0.05115001716443529,,0.32532751091703055,,0.08840106793236428,,[0.23404786],
1052,MultiChannelCNN,deltas,full-head,True,sadness,average,15,0.14296464334182146,0.1806841740191006,0.060452148019602275,0.10325698319622323,0.04156084562130387,0.04128947745339746,0.59909259943756,0.1983902524018632
1053,MultiChannelCNN,deltas,full,True,sadness,0,15,0.0,,0.0,,0.0,,[0.66573209],
1054,MultiChannelCNN,deltas,full,True,sadness,1,15,0.33536999321113375,,0.242513500245459,,0.2814814814814815,,[0.47698051],
1055,MultiChannelCNN,deltas,full,True,sadness,2,15,0.0,,0.0,,0.0,,[0.90951276],
1056,MultiChannelCNN,deltas,full,True,sadness,3,15,0.4943820224719101,,0.4495530012771392,,0.4709030100334448,,[0.78929142],
1057,MultiChannelCNN,deltas,full,True,sadness,4,15,0.8584070796460177,,0.04299645390070922,,0.08189109328830729,,[0.46349285],
1058,MultiChannelCNN,deltas,full,True,sadness,5,15,0.4325053995680346,,0.3434819897084048,,0.38288718929254306,,[0.55833048],
1059,MultiChannelCNN,deltas,full,True,sadness,6,15,0.0,,0.0,,0.0,,[0.74068768],
1060,MultiChannelCNN,deltas,full,True,sadness,7,15,0.059269469331495524,,0.37554585152838427,,0.10238095238095239,,[0.24825523],
1061,MultiChannelCNN,deltas,full,True,sadness,average,15,0.2724917455285739,0.29374927882399265,0.18176134958251206,0.17940054767349453,0.1649429658095911,0.17575644504888913,0.6065353773847111,0.19831482567895425
1062,MultiChannelCNN,deltas,full-hh,True,sadness,0,15,0.0,,0.0,,0.0,,[0.7682243],
1063,MultiChannelCNN,deltas,full-hh,True,sadness,1,15,0.1827956989247312,,0.016691212567501227,,0.030589293747188485,,[0.55309],
1064,MultiChannelCNN,deltas,full-hh,True,sadness,2,15,0.0,,0.0,,0.0,,[0.96055684],
1065,MultiChannelCNN,deltas,full-hh,True,sadness,3,15,0.32798833819241985,,0.28735632183908044,,0.3063308373042887,,[0.72855621],
1066,MultiChannelCNN,deltas,full-hh,True,sadness,4,15,0.0,,0.0,,0.0,,[0.44351258],
1067,MultiChannelCNN,deltas,full-hh,True,sadness,5,15,0.48322147651006714,,0.15437392795883362,,0.23399415014624633,,[0.59681834],
1068,MultiChannelCNN,deltas,full-hh,True,sadness,6,15,0.0,,0.0,,0.0,,[0.77507163],
1069,MultiChannelCNN,deltas,full-hh,True,sadness,7,15,0.050509005481597494,,0.2816593886462882,,0.0856573705179283,,[0.31355932],
1070,MultiChannelCNN,deltas,full-hh,True,sadness,average,15,0.13056431488860196,0.1734461191380033,0.09251010637646293,0.12121809625094285,0.08207145646445647,0.11345645776719294,0.6424236534047003,0.19359317598290035
1071,MultiChannelCNN,deltas,full,True,surprise,0,0,0.0,,0.0,,0.0,,[0.80965732],
1072,MultiChannelCNN,deltas,full,True,surprise,1,0,0.0,,0.0,,0.0,,[0.7403567],
1073,MultiChannelCNN,deltas,full,True,surprise,2,0,0.0,,0.0,,0.0,,[0.89636504],
1074,MultiChannelCNN,deltas,full,True,surprise,3,0,0.0,,0.0,,0.0,,[0.5213106],
1075,MultiChannelCNN,deltas,full,True,surprise,4,0,0.0,,0.0,,0.0,,[1.],
1076,MultiChannelCNN,deltas,full,True,surprise,5,0,0.0,,0.0,,0.0,,[0.92234006],
1077,MultiChannelCNN,deltas,full,True,surprise,6,0,0.0,,0.0,,0.0,,[0.76217765],
1078,MultiChannelCNN,deltas,full,True,surprise,7,0,0.0,,0.0,,0.0,,[0.96759721],
1079,MultiChannelCNN,deltas,full,True,surprise,average,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8274755730355159,0.14536668177921225
1080,MultiChannelCNN,deltas,head,True,surprise,0,0,0.0,,0.0,,0.0,,[0.80965732],
1081,MultiChannelCNN,deltas,head,True,surprise,1,0,0.0,,0.0,,0.0,,[0.7403567],
1082,MultiChannelCNN,deltas,head,True,surprise,2,0,0.0,,0.0,,0.0,,[0.89636504],
1083,MultiChannelCNN,deltas,head,True,surprise,3,0,0.0,,0.0,,0.0,,[0.5213106],
1084,MultiChannelCNN,deltas,head,True,surprise,4,0,0.0,,0.0,,0.0,,[1.],
1085,MultiChannelCNN,deltas,head,True,surprise,5,0,0.0,,0.0,,0.0,,[0.92234006],
1086,MultiChannelCNN,deltas,head,True,surprise,6,0,0.0,,0.0,,0.0,,[0.76217765],
1087,MultiChannelCNN,deltas,head,True,surprise,7,0,0.0,,0.0,,0.0,,[0.96759721],
1088,MultiChannelCNN,deltas,head,True,surprise,average,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8274755730355159,0.14536668177921225
1089,MultiChannelCNN,deltas,hands,True,surprise,0,0,0.0,,0.0,,0.0,,[0.80965732],
1090,MultiChannelCNN,deltas,hands,True,surprise,1,0,0.0,,0.0,,0.0,,[0.7403567],
1091,MultiChannelCNN,deltas,hands,True,surprise,2,0,0.0,,0.0,,0.0,,[0.89636504],
1092,MultiChannelCNN,deltas,hands,True,surprise,3,0,0.0,,0.0,,0.0,,[0.5213106],
1093,MultiChannelCNN,deltas,hands,True,surprise,4,0,0.0,,0.0,,0.0,,[1.],
1094,MultiChannelCNN,deltas,hands,True,surprise,5,0,0.0,,0.0,,0.0,,[0.92234006],
1095,MultiChannelCNN,deltas,hands,True,surprise,6,0,0.0,,0.0,,0.0,,[0.76217765],
1096,MultiChannelCNN,deltas,hands,True,surprise,7,0,0.0,,0.0,,0.0,,[0.96759721],
1097,MultiChannelCNN,deltas,hands,True,surprise,average,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8274755730355159,0.14536668177921225
1098,MultiChannelCNN,deltas,full-hh,True,surprise,0,0,0.0,,0.0,,0.0,,[0.80965732],
1099,MultiChannelCNN,deltas,full-hh,True,surprise,1,0,0.0,,0.0,,0.0,,[0.7403567],
1100,MultiChannelCNN,deltas,full-hh,True,surprise,2,0,0.0,,0.0,,0.0,,[0.89636504],
1101,MultiChannelCNN,deltas,full-hh,True,surprise,3,0,0.0,,0.0,,0.0,,[0.5213106],
1102,MultiChannelCNN,deltas,full-hh,True,surprise,4,0,0.0,,0.0,,0.0,,[1.],
1103,MultiChannelCNN,deltas,full-hh,True,surprise,5,0,0.0,,0.0,,0.0,,[0.92234006],
1104,MultiChannelCNN,deltas,full-hh,True,surprise,6,0,0.0,,0.0,,0.0,,[0.76217765],
1105,MultiChannelCNN,deltas,full-hh,True,surprise,7,0,0.0,,0.0,,0.0,,[0.96759721],
1106,MultiChannelCNN,deltas,full-hh,True,surprise,average,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8274755730355159,0.14536668177921225
1107,MultiChannelCNN,deltas,full-head,True,surprise,0,0,0.0,,0.0,,0.0,,[0.80965732],
1108,MultiChannelCNN,deltas,full-head,True,surprise,1,0,0.0,,0.0,,0.0,,[0.7403567],
1109,MultiChannelCNN,deltas,full-head,True,surprise,2,0,0.0,,0.0,,0.0,,[0.89636504],
1110,MultiChannelCNN,deltas,full-head,True,surprise,3,0,0.0,,0.0,,0.0,,[0.5213106],
1111,MultiChannelCNN,deltas,full-head,True,surprise,4,0,0.0,,0.0,,0.0,,[1.],
1112,MultiChannelCNN,deltas,full-head,True,surprise,5,0,0.0,,0.0,,0.0,,[0.92234006],
1113,MultiChannelCNN,deltas,full-head,True,surprise,6,0,0.0,,0.0,,0.0,,[0.76217765],
1114,MultiChannelCNN,deltas,full-head,True,surprise,7,0,0.0,,0.0,,0.0,,[0.96759721],
1115,MultiChannelCNN,deltas,full-head,True,surprise,average,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8274755730355159,0.14536668177921225
1116,rand,no-input,,False,anger,0,0,0.0,,0.0,,0.0,,[0.71028037],
1117,rand,no-input,,False,anger,1,0,0.0,,0.0,,0.0,,[0.69307341],
1118,rand,no-input,,False,anger,2,0,1.0,,0.0008116883116883117,,0.0016220600162206004,,[0.52397525],
1119,rand,no-input,,False,anger,3,0,0.0,,0.0,,0.0,,[0.83404369],
1120,rand,no-input,,False,anger,4,0,0.0,,0.0,,0.0,,[0.68376912],
1121,rand,no-input,,False,anger,5,0,0.0,,0.0,,0.0,,[0.86247007],
1122,rand,no-input,,False,anger,6,0,0.0,,0.0,,0.0,,[0.82664756],
1123,rand,no-input,,False,anger,7,0,1.0,,0.0003546099290780142,,0.0007089684509039348,,[0.29735793],
1124,rand,no-input,,False,anger,average,0,0.25,0.4330127018922193,0.00014578728009579075,0.000277163009082721,0.00029137855839056687,0.0005539069468647892,0.6789521747569058,0.1769117742499541
1125,rand,no-input,,False,happiness,0,0,0.0,,0.0,,0.0,,[0.65420561],
1126,rand,no-input,,False,happiness,1,0,0.0,,0.0,,0.0,,[0.9709664],
1127,rand,no-input,,False,happiness,2,0,0.0,,0.0,,0.0,,[0.57501933],
1128,rand,no-input,,False,happiness,3,0,0.0,,0.0,,0.0,,[0.59829515],
1129,rand,no-input,,False,happiness,4,0,0.0,,0.0,,0.0,,[0.80513074],
1130,rand,no-input,,False,happiness,5,0,0.0,,0.0,,0.0,,[0.63342456],
1131,rand,no-input,,False,happiness,6,0,0.0,,0.0,,0.0,,[0.50429799],
1132,rand,no-input,,False,happiness,7,0,0.0,,0.0,,0.0,,[0.90852443],
1133,rand,no-input,,False,happiness,average,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7062330272558136,0.1574958840672
1134,rand,no-input,,False,sadness,0,0,0.0,,0.0,,0.0,,[0.78193146],
1135,rand,no-input,,False,sadness,1,0,0.0,,0.0,,0.0,,[0.57756118],
1136,rand,no-input,,False,sadness,2,0,0.0,,0.0,,0.0,,[0.9996133],
1137,rand,no-input,,False,sadness,3,0,0.0,,0.0,,0.0,,[0.79142248],
1138,rand,no-input,,False,sadness,4,0,0.0,,0.0,,0.0,,[0.44351258],
1139,rand,no-input,,False,sadness,5,0,0.0,,0.0,,0.0,,[0.60109477],
1140,rand,no-input,,False,sadness,6,0,0.0,,0.0,,0.0,,[1.],
1141,rand,no-input,,False,sadness,7,0,0.0,,0.0,,0.0,,[0.88559322],
1142,rand,no-input,,False,sadness,average,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7600911241687537,0.19070775121996442
1143,rand,no-input,,False,surprise,0,0,0.0,,0.0,,0.0,,[0.80965732],
1144,rand,no-input,,False,surprise,1,0,0.0,,0.0,,0.0,,[0.7403567],
1145,rand,no-input,,False,surprise,2,0,0.0,,0.0,,0.0,,[0.89597834],
1146,rand,no-input,,False,surprise,3,0,0.0,,0.0,,0.0,,[0.5213106],
1147,rand,no-input,,False,surprise,4,0,0.0,,0.0,,0.0,,[1.],
1148,rand,no-input,,False,surprise,5,0,0.0,,0.0,,0.0,,[0.92234006],
1149,rand,no-input,,False,surprise,6,0,0.0,,0.0,,0.0,,[0.76217765],
1150,rand,no-input,,False,surprise,7,0,0.0,,0.0,,0.0,,[0.96734796],
1151,rand,no-input,,False,surprise,average,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8273960793047979,0.14531380200725041
1152,Linear,stats,,True,anger,0,67,0.2079207920792079,,0.18064516129032257,,0.19332566168009205,,[0.56323988],
1153,Linear,stats,,True,anger,1,67,0.35558112773302647,,0.2087837837837838,,0.26309067688378035,,[0.64102032],
1154,Linear,stats,,True,anger,2,67,0.4665871121718377,,0.31737012987012986,,0.3777777777777777,,[0.50193349],
1155,Linear,stats,,True,anger,3,67,0.2795918367346939,,0.6597110754414125,,0.39273769708552314,,[0.66142781],
1156,Linear,stats,,True,anger,4,67,0.30297565374211,,0.2620904836193448,,0.28105395232120456,,[0.57597435],
1157,Linear,stats,,True,anger,5,67,0.18475947211579397,,0.5398009950248757,,0.27529337139232485,,[0.60913445],
1158,Linear,stats,,True,anger,6,67,0.27253668763102723,,0.5371900826446281,,0.3616133518776078,,[0.67120344],
1159,Linear,stats,,True,anger,7,67,0.6814449917898193,,0.14726756564939675,,0.24219433907207474,,[0.35236908],
1160,Linear,stats,,True,anger,average,67,0.34392470924968954,0.15159333336664566,0.35660740966548676,0.18205512374470947,0.29838585351129815,0.06659354491923405,0.5720378512735008,0.09824777987874195
1161,Linear,stats,,True,happiness,0,38,0.691699604743083,,0.3153153153153153,,0.4331683168316832,,[0.71464174],
1162,Linear,stats,,True,happiness,1,38,0.10452961672473868,,0.21428571428571427,,0.1405152224824356,,[0.9238905],
1163,Linear,stats,,True,happiness,2,38,0.044715447154471545,,0.020036429872495445,,0.02767295597484276,,[0.40216551],
1164,Linear,stats,,True,happiness,3,38,0.6476426799007444,,0.34615384615384615,,0.4511668107173725,,[0.66169419],
1165,Linear,stats,,True,happiness,4,38,0.07584830339321358,,0.04810126582278481,,0.05886909372579396,,[0.700296],
1166,Linear,stats,,True,happiness,5,38,0.8121621621621622,,0.2804479701353243,,0.4169268123482484,,[0.71245296],
1167,Linear,stats,,True,happiness,6,38,1.0,,0.07658959537572255,,0.1422818791946309,,[0.54226361],
1168,Linear,stats,,True,happiness,7,38,0.404320987654321,,0.35792349726775957,,0.37971014492753624,,[0.89326683],
1169,Linear,stats,,True,happiness,average,38,0.4726148502165918,0.3450964949635285,0.2073567042786203,0.13063863728675407,0.25628890452531794,0.1687979730839749,0.6938339190396942,0.15913747773519157
1170,Linear,stats,,True,sadness,0,65,0.49404761904761907,,0.23714285714285716,,0.3204633204633205,,[0.78068536],
1171,Linear,stats,,True,sadness,1,65,0.47653721682847894,,0.28915071183112423,,0.35991445157348,,[0.56553297],
1172,Linear,stats,,True,sadness,2,65,0.0,,0.0,,0.0,,[0.79466357],
1173,Linear,stats,,True,sadness,3,65,0.3367768595041322,,0.2081736909323116,,0.25730071033938434,,[0.74933404],
1174,Linear,stats,,True,sadness,4,65,0.6346414073071719,,0.2078900709219858,,0.3131886477462437,,[0.4925999],
